year,agency_code,pct_eds,pct_eds_masking
2017,110420,46.9,
2017,110422,51.4,
2017,110425,61.6,
2017,110428,41.7,
2017,110432,46.9,
2017,110436,64.7,
2017,110444,46.5,
2017,110450,49.3,
2017,110451,73.9,
2017,110500,29.7,
2017,110LEA,53.1,
2017,111302,34.7,
2017,111304,65.0,
2017,111306,36.5,
2017,111312,43.5,
2017,111332,42.1,
2017,111356,43.7,
2017,111360,48.9,
2017,111700,22.2,
2017,111LEA,41.3,
2017,11A000,28.5,
2017,11B000,40.1,
2017,11C000,9.8,
2017,11D000,28.1,
2017,11K000,43.3,
2017,120304,84.2,
2017,120308,80.4,
2017,120310,33.9,
2017,120312,67.2,
2017,120314,48.5,
2017,120315,60.3,
2017,120316,78.3,
2017,120318,51.7,
2017,120320,70.8,
2017,120324,71.8,
2017,120334,49.7,
2017,120338,66.2,
2017,120340,95.0,1
2017,120344,62.1,
2017,120346,44.7,
2017,120350,46.8,
2017,120352,66.3,
2017,120360,69.8,
2017,120364,60.9,
2017,120368,67.2,
2017,120370,46.2,
2017,120372,55.0,
2017,120374,54.4,
2017,120376,62.6,
2017,120380,61.7,
2017,120386,68.0,
2017,120390,74.8,
2017,120LEA,60.7,
2017,12A000,30.6,
2017,130304,59.8,
2017,130307,15.1,
2017,130308,44.7,
2017,130309,64.6,
2017,130310,44.5,
2017,130311,51.6,
2017,130312,10.4,
2017,130313,73.9,
2017,130314,52.5,
2017,130315,20.8,
2017,130316,45.9,
2017,130317,69.6,
2017,130318,60.4,
2017,130319,6.5,
2017,130320,14.8,
2017,130321,49.3,
2017,130322,37.7,
2017,130323,37.2,
2017,130324,35.4,
2017,130325,37.6,
2017,130326,42.5,
2017,130327,51.7,
2017,130328,68.1,
2017,130329,67.3,
2017,130330,52.6,
2017,130331,30.4,
2017,130332,15.3,
2017,130333,38.8,
2017,130336,12.6,
2017,130337,15.2,
2017,130338,55.4,
2017,130340,72.3,
2017,130342,72.3,
2017,130344,60.1,
2017,130345,26.7,
2017,130346,19.6,
2017,130349,41.9,
2017,130350,43.6,
2017,130355,51.0,
2017,130LEA,39.2,
2017,132304,38.8,
2017,132308,51.9,
2017,132312,57.4,
2017,132328,52.7,
2017,132329,50.4,
2017,132330,46.0,
2017,132332,53.4,
2017,132336,58.2,
2017,132LEA,48.2,
2017,13A000,8.8,
2017,13B000,25.9,
2017,13C000,44.6,
2017,13D000,61.5,
2017,140304,65.2,
2017,140305,39.5,
2017,140306,54.0,
2017,140307,80.0,
2017,140308,64.5,
2017,140309,35.6,
2017,140312,70.6,
2017,140316,61.8,
2017,140324,56.7,
2017,140332,78.8,
2017,140336,52.5,
2017,140340,46.9,
2017,140344,63.4,
2017,140348,52.7,
2017,140352,60.5,
2017,140356,52.7,
2017,140360,69.8,
2017,140368,57.1,
2017,140372,47.3,
2017,140376,62.0,
2017,140384,65.0,
2017,140386,44.8,
2017,140388,76.3,
2017,140390,65.7,
2017,140392,80.6,
2017,140396,61.8,
2017,140LEA,57.3,
2017,150304,25.0,
2017,150308,33.6,
2017,150310,29.8,
2017,150312,27.2,
2017,150350,22.7,
2017,150LEA,28.9,
2017,160304,52.8,
2017,160306,52.5,
2017,160308,65.3,
2017,160309,65.7,
2017,160310,56.3,
2017,160311,30.7,
2017,160313,40.9,
2017,160314,23.3,
2017,160316,58.9,
2017,160317,52.8,
2017,160318,39.0,
2017,160322,53.3,
2017,160324,62.1,
2017,160326,57.5,
2017,160332,50.4,
2017,160344,38.9,
2017,160352,31.3,
2017,160LEA,44.3,
2017,16B000,22.4,
2017,170316,59.5,
2017,170334,58.6,
2017,170338,63.6,
2017,170339,62.2,
2017,170342,45.8,
2017,170344,59.0,
2017,170LEA,59.0,
2017,180302,51.1,
2017,180304,53.3,
2017,180308,33.5,
2017,180312,58.1,
2017,180316,50.2,
2017,180320,54.4,
2017,180323,59.3,
2017,180324,65.5,
2017,180325,42.6,
2017,180326,50.1,
2017,180332,67.8,
2017,180336,42.1,
2017,180340,36.4,
2017,180342,41.9,
2017,180343,61.3,
2017,180344,61.4,
2017,180346,44.2,
2017,180348,39.7,
2017,180352,34.9,
2017,180356,42.0,
2017,180360,67.9,
2017,180364,59.1,
2017,180368,27.1,
2017,180372,54.7,
2017,180376,46.4,
2017,180379,47.3,
2017,180380,47.4,
2017,180388,79.6,
2017,180LEA,49.2,
2017,181312,53.6,
2017,181316,69.2,
2017,181318,53.3,
2017,181322,47.1,
2017,181326,45.8,
2017,181332,70.4,
2017,181336,55.6,
2017,181342,45.5,
2017,181344,67.9,
2017,181LEA,55.9,
2017,182304,58.3,
2017,182316,55.1,
2017,182321,65.3,
2017,182322,58.0,
2017,182324,77.8,
2017,182328,79.4,
2017,182700,19.2,
2017,182LEA,62.2,
2017,190304,44.2,
2017,190308,57.8,
2017,190310,75.6,
2017,190312,88.6,
2017,190316,42.2,
2017,190328,39.6,
2017,190332,53.0,
2017,190336,76.8,
2017,190339,24.7,
2017,190340,48.0,
2017,190341,38.3,
2017,190342,28.3,
2017,190346,20.8,
2017,190348,41.5,
2017,190350,85.8,
2017,190352,43.6,
2017,190370,93.9,
2017,190501,,3
2017,190LEA,50.8,
2017,19A000,12.2,
2017,19B000,5.7,
2017,19C000,11.3,
2017,200304,53.2,
2017,200308,61.2,
2017,200310,42.8,
2017,200312,43.4,
2017,200314,60.9,
2017,200316,39.1,
2017,200320,45.1,
2017,200322,66.7,
2017,200324,45.7,
2017,200328,53.3,
2017,200330,36.5,
2017,200332,54.0,
2017,200336,47.1,
2017,200350,40.8,
2017,200LEA,48.6,
2017,20A000,42.4,
2017,210304,63.8,
2017,210306,65.5,
2017,210312,57.8,
2017,210316,71.0,
2017,210LEA,64.3,
2017,220308,63.6,
2017,220310,44.9,
2017,220312,54.4,
2017,220LEA,55.5,
2017,230304,56.3,
2017,230308,56.5,
2017,230312,55.4,
2017,230316,62.7,
2017,230320,53.6,
2017,230322,58.9,
2017,230324,45.7,
2017,230328,54.2,
2017,230330,79.2,
2017,230334,70.8,
2017,230336,59.1,
2017,230340,56.0,
2017,230342,88.3,
2017,230344,63.8,
2017,230346,80.0,
2017,230348,57.5,
2017,230350,46.1,
2017,230351,61.0,
2017,230352,60.4,
2017,230355,65.3,
2017,230357,70.5,
2017,230359,60.2,
2017,230361,61.8,
2017,230362,56.6,
2017,230364,56.2,
2017,230368,71.7,
2017,230370,61.8,
2017,230376,70.8,
2017,230380,50.0,
2017,230LEA,59.1,
2017,23A000,21.3,
2017,240304,56.5,
2017,240308,63.9,
2017,240328,63.7,
2017,240330,84.8,
2017,240332,86.7,
2017,240334,56.0,
2017,240344,73.9,
2017,240352,71.9,
2017,240354,72.1,
2017,240356,65.9,
2017,240368,54.9,
2017,240370,54.6,
2017,240371,44.6,
2017,240372,70.0,
2017,240373,48.2,
2017,240376,68.5,
2017,240380,65.3,
2017,240388,51.7,
2017,240LEA,61.1,
2017,241304,67.6,
2017,241308,76.0,
2017,241312,76.0,
2017,241316,56.3,
2017,241320,84.5,
2017,241LEA,70.3,
2017,24B000,86.3,
2017,24N000,47.8,
2017,250304,30.6,
2017,250306,28.5,
2017,250308,40.4,
2017,250312,32.4,
2017,250314,30.8,
2017,250316,13.4,
2017,250320,47.4,
2017,250321,24.9,
2017,250324,37.9,
2017,250328,31.6,
2017,250332,59.8,
2017,250336,42.5,
2017,250340,40.0,
2017,250344,60.4,
2017,250348,52.1,
2017,250350,48.4,
2017,250356,40.7,
2017,250360,56.4,
2017,250362,36.3,
2017,250364,43.5,
2017,250368,29.3,
2017,250372,56.3,
2017,250376,64.6,
2017,250378,24.7,
2017,250380,20.3,
2017,250LEA,41.4,
2017,260302,40.9,
2017,260306,66.1,
2017,260308,57.8,
2017,260310,55.5,
2017,260312,62.8,
2017,260316,72.0,
2017,260318,31.2,
2017,260320,75.1,
2017,260321,68.6,
2017,260322,82.2,
2017,260325,48.8,
2017,260326,74.8,
2017,260332,35.1,
2017,260336,73.1,
2017,260338,65.3,
2017,260340,63.5,
2017,260342,66.7,
2017,260344,62.7,
2017,260347,56.9,
2017,260348,58.6,
2017,260352,74.2,
2017,260354,58.1,
2017,260356,55.1,
2017,260357,46.2,
2017,260358,75.2,
2017,260359,76.7,
2017,260361,86.0,
2017,260362,50.0,
2017,260363,55.8,
2017,260364,52.8,
2017,260365,60.9,
2017,260366,41.6,
2017,260367,56.4,
2017,260368,62.1,
2017,260369,31.4,
2017,260370,69.2,
2017,260371,64.4,
2017,260372,65.1,
2017,260373,55.3,
2017,260374,88.1,
2017,260375,44.6,
2017,260380,42.7,
2017,260382,70.6,
2017,260383,54.1,
2017,260386,81.7,
2017,260388,26.7,
2017,260396,70.6,
2017,260397,41.1,
2017,260398,68.8,
2017,260400,65.3,
2017,260401,56.6,
2017,260402,68.3,
2017,260403,51.8,
2017,260404,70.3,
2017,260405,88.6,
2017,260406,48.7,
2017,260407,62.0,
2017,260408,54.6,
2017,260410,68.1,
2017,260411,57.1,
2017,260412,43.9,
2017,260413,87.0,
2017,260414,64.4,
2017,260415,59.9,
2017,260416,58.7,
2017,260417,53.6,
2017,260418,51.0,
2017,260419,71.0,
2017,260424,67.9,
2017,260425,55.3,
2017,260426,69.0,
2017,260427,61.9,
2017,260428,69.7,
2017,260430,59.3,
2017,260432,58.0,
2017,260434,27.2,
2017,260440,68.5,
2017,260444,91.3,
2017,260446,50.5,
2017,260448,41.8,
2017,260449,83.0,
2017,260450,70.6,
2017,260452,80.9,
2017,260454,66.7,
2017,260455,76.3,
2017,260459,63.9,
2017,260700,49.7,
2017,260LEA,58.7,
2017,26B000,95.0,1
2017,26C000,49.7,
2017,270304,48.3,
2017,270306,28.5,
2017,270308,45.4,
2017,270309,50.0,
2017,270310,39.4,
2017,270311,22.9,
2017,270312,47.4,
2017,270316,21.8,
2017,270318,27.5,
2017,270320,54.1,
2017,270LEA,34.7,
2017,27A000,18.8,
2017,280302,63.2,
2017,280304,56.5,
2017,280306,42.9,
2017,280308,19.7,
2017,280310,39.6,
2017,280312,62.2,
2017,280316,43.6,
2017,280320,45.0,
2017,280324,44.2,
2017,280328,30.0,
2017,280330,27.6,
2017,280LEA,41.5,
2017,290302,58.8,
2017,290306,33.1,
2017,290307,63.7,
2017,290308,44.6,
2017,290309,50.7,
2017,290310,57.6,
2017,290312,65.7,
2017,290314,59.5,
2017,290315,21.5,
2017,290316,46.8,
2017,290320,53.9,
2017,290322,50.3,
2017,290324,39.0,
2017,290328,53.4,
2017,290330,28.2,
2017,290332,58.8,
2017,290333,35.3,
2017,290334,43.3,
2017,290336,30.7,
2017,290344,35.9,
2017,290348,28.0,
2017,290350,36.9,
2017,290351,31.3,
2017,290352,59.6,
2017,290356,54.8,
2017,290364,76.0,
2017,290365,52.5,
2017,290366,69.9,
2017,290367,56.9,
2017,290375,58.6,
2017,290376,52.3,
2017,290380,36.2,
2017,290384,50.3,
2017,290388,36.8,
2017,290389,33.7,
2017,290LEA,44.7,
2017,291308,68.8,
2017,291332,60.8,
2017,291336,48.0,
2017,291340,67.5,
2017,291348,69.6,
2017,291350,32.5,
2017,291352,64.1,
2017,291LEA,61.0,
2017,292316,95.0,1
2017,292318,95.0,1
2017,292320,95.0,1
2017,292324,91.2,
2017,292LEA,95.0,1
2017,298202,95.0,1
2017,298203,91.1,
2017,298204,92.6,
2017,300306,73.7,
2017,300308,78.1,
2017,300310,54.2,
2017,300312,39.6,
2017,300314,38.4,
2017,300320,64.5,
2017,300325,34.8,
2017,300326,35.3,
2017,300328,16.2,
2017,300330,65.8,
2017,300336,61.2,
2017,300337,28.5,
2017,300LEA,45.7,
2017,310304,56.0,
2017,310308,48.9,
2017,310324,62.8,
2017,310330,42.1,
2017,310336,80.0,
2017,310338,46.2,
2017,310340,66.8,
2017,310344,41.5,
2017,310352,61.8,
2017,310356,64.1,
2017,310360,51.6,
2017,310364,43.4,
2017,310384,71.2,
2017,310388,68.6,
2017,310392,55.2,
2017,310396,80.3,
2017,310LEA,58.0,
2017,320304,61.9,
2017,320306,81.9,
2017,320308,76.8,
2017,320309,55.0,
2017,320310,80.7,
2017,320312,42.0,
2017,320313,29.4,
2017,320314,45.9,
2017,320315,86.7,
2017,320316,67.2,
2017,320317,56.1,
2017,320318,60.3,
2017,320319,42.3,
2017,320320,73.5,
2017,320322,63.2,
2017,320323,36.3,
2017,320324,62.4,
2017,320325,61.2,
2017,320327,70.2,
2017,320328,84.0,
2017,320329,,3
2017,320332,64.4,
2017,320336,14.8,
2017,320338,78.7,
2017,320339,75.7,
2017,320340,39.7,
2017,320341,85.5,
2017,320342,43.0,
2017,320343,63.4,
2017,320344,75.5,
2017,320346,80.6,
2017,320347,39.3,
2017,320348,24.1,
2017,320352,70.9,
2017,320353,20.1,
2017,320354,35.4,
2017,320355,80.6,
2017,320356,56.4,
2017,320360,78.3,
2017,320362,71.8,
2017,320363,51.1,
2017,320364,30.4,
2017,320365,53.2,
2017,320366,65.6,
2017,320367,66.7,
2017,320368,67.5,
2017,320369,60.3,
2017,320370,44.3,
2017,320372,59.5,
2017,320374,82.3,
2017,320376,63.5,
2017,320388,73.1,
2017,320400,78.9,
2017,320701,59.6,
2017,320LEA,59.8,
2017,32A000,88.1,
2017,32B000,95.0,1
2017,32C000,92.2,
2017,32D000,13.1,
2017,32H000,65.5,
2017,32K000,23.0,
2017,32L000,17.2,
2017,32M000,88.3,
2017,32N000,7.0,
2017,32P000,95.0,1
2017,32Q000,45.3,
2017,32R000,18.4,
2017,32S000,68.1,
2017,330304,64.6,
2017,330308,59.1,
2017,330312,71.7,
2017,330326,36.3,
2017,330328,63.8,
2017,330332,78.1,
2017,330334,86.2,
2017,330340,51.7,
2017,330344,77.3,
2017,330348,56.5,
2017,330350,48.5,
2017,330354,73.6,
2017,330358,61.6,
2017,330360,56.9,
2017,330LEA,61.5,
2017,33A000,64.7,
2017,340308,84.2,
2017,340311,30.5,
2017,340314,64.1,
2017,340320,43.0,
2017,340326,42.7,
2017,340330,75.2,
2017,340332,,3
2017,340334,42.6,
2017,340336,70.2,
2017,340344,36.9,
2017,340348,24.1,
2017,340350,50.9,
2017,340351,88.0,
2017,340354,14.9,
2017,340362,5.0,2
2017,340364,36.4,
2017,340366,55.2,
2017,340368,77.3,
2017,340372,55.8,
2017,340376,78.0,
2017,340380,67.9,
2017,340382,54.7,
2017,340384,63.2,
2017,340385,78.0,
2017,340390,71.1,
2017,340392,40.8,
2017,340398,40.0,
2017,340400,69.4,
2017,340403,33.1,
2017,340406,32.0,
2017,340416,56.7,
2017,340420,39.1,
2017,340424,83.4,
2017,340426,61.5,
2017,340427,57.9,
2017,340428,70.3,
2017,340430,74.6,
2017,340432,23.2,
2017,340436,67.5,
2017,340440,20.6,
2017,340442,24.3,
2017,340446,5.0,2
2017,340447,66.6,
2017,340448,75.4,
2017,340452,69.2,
2017,340453,67.5,
2017,340454,45.7,
2017,340457,36.5,
2017,340460,71.1,
2017,340462,80.3,
2017,340464,49.5,
2017,340472,52.5,
2017,340476,71.6,
2017,340480,55.6,
2017,340486,75.4,
2017,340488,93.1,
2017,340490,85.0,
2017,340492,79.3,
2017,340494,30.2,
2017,340495,19.9,
2017,340496,47.3,
2017,340504,56.5,
2017,340508,52.7,
2017,340512,20.2,
2017,340514,68.1,
2017,340516,50.9,
2017,340520,64.7,
2017,340528,33.0,
2017,340530,62.3,
2017,340531,68.8,
2017,340532,59.3,
2017,340536,19.9,
2017,340540,49.0,
2017,340542,45.6,
2017,340544,67.9,
2017,340548,68.8,
2017,340556,24.0,
2017,340560,19.2,
2017,340564,51.3,
2017,340568,71.0,
2017,340LEA,50.2,
2017,34B000,40.9,
2017,34D000,95.0,1
2017,34F000,84.6,
2017,34G000,17.1,
2017,34H000,5.6,
2017,350304,44.7,
2017,350308,52.7,
2017,350310,62.2,
2017,350312,50.8,
2017,350316,52.4,
2017,350317,53.6,
2017,350318,56.9,
2017,350321,42.8,
2017,350324,51.6,
2017,350330,57.2,
2017,350331,57.5,
2017,350332,61.2,
2017,350336,57.1,
2017,350338,52.1,
2017,350339,50.7,
2017,350340,48.5,
2017,350LEA,52.5,
2017,35A000,30.9,
2017,35B000,12.5,
2017,360310,60.1,
2017,360320,27.4,
2017,360324,33.9,
2017,360332,66.0,
2017,360336,61.0,
2017,360337,40.9,
2017,360338,70.7,
2017,360339,54.6,
2017,360340,56.0,
2017,360344,60.5,
2017,360348,62.8,
2017,360352,57.8,
2017,360360,51.2,
2017,360364,61.1,
2017,360372,70.1,
2017,360376,53.8,
2017,360378,39.2,
2017,360380,28.2,
2017,360390,43.5,
2017,360392,76.2,
2017,360394,56.8,
2017,360396,34.9,
2017,360400,53.6,
2017,360408,65.5,
2017,360418,27.4,
2017,360420,41.6,
2017,360426,62.8,
2017,360428,73.1,
2017,360430,29.1,
2017,360431,60.6,
2017,360432,60.2,
2017,360436,62.5,
2017,360438,75.4,
2017,360440,58.2,
2017,360448,55.6,
2017,360456,48.5,
2017,360464,28.7,
2017,360468,62.1,
2017,360470,52.6,
2017,360478,46.4,
2017,360480,74.9,
2017,360482,52.7,
2017,360488,51.7,
2017,360490,71.8,
2017,360492,71.7,
2017,360494,28.8,
2017,360498,62.6,
2017,360499,46.3,
2017,360500,51.5,
2017,360504,57.6,
2017,360510,33.9,
2017,360514,54.9,
2017,360520,79.7,
2017,360526,76.0,
2017,360LEA,53.4,
2017,36B000,31.9,
2017,36C000,9.3,
2017,370304,55.6,
2017,370308,54.9,
2017,370312,51.2,
2017,370316,61.2,
2017,370324,61.4,
2017,370LEA,55.9,
2017,380306,70.2,
2017,380308,56.7,
2017,380310,61.7,
2017,380LEA,64.7,
2017,390309,70.1,
2017,390311,73.2,
2017,390312,81.5,
2017,390314,89.8,
2017,390316,74.2,
2017,390320,45.3,
2017,390322,58.5,
2017,390323,37.4,
2017,390324,68.1,
2017,390331,69.6,
2017,390333,55.0,
2017,390334,77.4,
2017,390336,63.6,
2017,390352,37.3,
2017,390360,66.4,
2017,390362,43.9,
2017,390364,84.8,
2017,390368,41.9,
2017,390700,29.8,
2017,390LEA,60.2,
2017,39A000,17.8,
2017,39B000,21.7,
2017,400308,63.8,
2017,400312,67.3,
2017,400315,47.6,
2017,400318,70.0,
2017,400321,75.9,
2017,400332,74.4,
2017,400LEA,68.2,
2017,410304,39.1,
2017,410307,49.3,
2017,410310,59.1,
2017,410311,38.9,
2017,410313,49.1,
2017,410316,57.6,
2017,410319,56.1,
2017,410322,56.9,
2017,410325,54.1,
2017,410326,34.7,
2017,410328,80.0,
2017,410331,77.5,
2017,410334,61.8,
2017,410337,38.9,
2017,410340,64.0,
2017,410341,12.0,
2017,410343,36.1,
2017,410346,34.7,
2017,410349,83.6,
2017,410355,59.8,
2017,410358,59.2,
2017,410361,65.5,
2017,410364,80.5,
2017,410366,79.8,
2017,410367,57.2,
2017,410370,39.2,
2017,410373,69.4,
2017,410376,60.7,
2017,410379,63.5,
2017,410382,52.6,
2017,410385,84.5,
2017,410388,35.1,
2017,410390,19.0,
2017,410391,61.5,
2017,410394,39.2,
2017,410395,8.1,
2017,410396,50.5,
2017,410397,72.6,
2017,410398,59.9,
2017,410399,42.6,
2017,410400,53.9,
2017,410401,35.5,
2017,410402,75.4,
2017,410403,71.9,
2017,410406,63.3,
2017,410407,32.1,
2017,410408,53.4,
2017,410409,68.6,
2017,410412,50.2,
2017,410415,72.2,
2017,410418,53.5,
2017,410421,60.2,
2017,410423,43.6,
2017,410424,33.3,
2017,410427,55.1,
2017,410430,44.4,
2017,410436,54.0,
2017,410437,24.7,
2017,410439,73.6,
2017,410442,56.2,
2017,410448,44.1,
2017,410451,56.3,
2017,410454,72.4,
2017,410457,64.7,
2017,410458,38.4,
2017,410460,41.8,
2017,410461,39.0,
2017,410462,58.5,
2017,410463,51.3,
2017,410464,58.6,
2017,410466,44.2,
2017,410469,66.8,
2017,410472,65.5,
2017,410478,65.0,
2017,410481,45.1,
2017,410483,52.0,
2017,410484,70.0,
2017,410486,13.4,
2017,410487,77.5,
2017,410488,23.4,
2017,410489,17.2,
2017,410490,13.0,
2017,410491,21.4,
2017,410493,12.9,
2017,410496,65.4,
2017,410499,65.1,
2017,410502,10.1,
2017,410505,57.1,
2017,410508,46.7,
2017,410511,85.3,
2017,410514,73.4,
2017,410517,58.8,
2017,410522,56.3,
2017,410523,47.8,
2017,410529,50.5,
2017,410530,77.1,
2017,410532,70.9,
2017,410533,72.5,
2017,410534,64.3,
2017,410535,62.3,
2017,410538,60.8,
2017,410541,59.7,
2017,410542,70.0,
2017,410544,57.4,
2017,410545,69.6,
2017,410547,35.4,
2017,410550,43.6,
2017,410553,67.1,
2017,410556,73.0,
2017,410559,22.0,
2017,410562,38.2,
2017,410565,42.5,
2017,410568,19.0,
2017,410569,24.2,
2017,410571,24.2,
2017,410574,18.9,
2017,410577,59.6,
2017,410578,62.2,
2017,410579,42.1,
2017,410580,66.8,
2017,410583,61.9,
2017,410586,69.8,
2017,410589,19.0,
2017,410592,65.6,
2017,410595,44.9,
2017,410598,87.4,
2017,410LEA,50.0,
2017,41B000,7.3,
2017,41C000,95.0,1
2017,41D000,18.0,
2017,41F000,54.5,
2017,41G000,17.5,
2017,41H000,59.2,
2017,41J000,11.6,
2017,41K000,8.9,
2017,41L000,78.3,
2017,420304,77.0,
2017,420316,84.6,
2017,420324,81.8,
2017,420328,79.3,
2017,420336,67.0,
2017,420340,87.1,
2017,420346,71.8,
2017,420348,83.7,
2017,420358,80.4,
2017,420376,78.4,
2017,420LEA,78.9,
2017,421304,82.5,
2017,421306,61.3,
2017,421316,54.0,
2017,421328,62.7,
2017,421LEA,64.5,
2017,422310,45.7,
2017,422314,75.3,
2017,422315,75.4,
2017,422318,81.8,
2017,422LEA,72.0,
2017,42A000,95.0,1
2017,430304,62.0,
2017,430308,73.9,
2017,430312,62.8,
2017,430316,58.6,
2017,430320,50.0,
2017,430328,69.4,
2017,430330,65.6,
2017,430332,82.2,
2017,430336,75.3,
2017,430340,76.3,
2017,430344,86.9,
2017,430345,81.5,
2017,430346,52.0,
2017,430347,59.9,
2017,430348,82.0,
2017,430349,44.7,
2017,430351,60.1,
2017,430352,40.4,
2017,430358,69.5,
2017,430368,76.1,
2017,430369,47.8,
2017,430370,59.8,
2017,430371,44.3,
2017,430376,63.7,
2017,430378,63.6,
2017,430380,84.8,
2017,430384,55.0,
2017,430386,55.7,
2017,430LEA,60.1,
2017,43C000,26.3,
2017,440314,57.0,
2017,440318,59.4,
2017,440320,60.7,
2017,440326,54.8,
2017,440328,56.9,
2017,440332,51.5,
2017,440346,48.2,
2017,440348,59.9,
2017,440349,56.3,
2017,440350,54.2,
2017,440364,63.4,
2017,440368,52.1,
2017,440378,43.9,
2017,440390,41.9,
2017,440396,50.3,
2017,440LEA,52.3,
2017,44A000,29.8,
2017,450301,71.0,
2017,450302,47.1,
2017,450306,76.3,
2017,450307,63.4,
2017,450308,83.5,
2017,450316,50.7,
2017,450322,71.6,
2017,450324,56.1,
2017,450328,65.5,
2017,450332,45.0,
2017,450333,36.5,
2017,450334,36.2,
2017,450335,50.8,
2017,450336,69.7,
2017,450339,34.4,
2017,450340,39.8,
2017,450341,52.4,
2017,450342,36.5,
2017,450343,50.0,
2017,450344,51.3,
2017,450346,76.5,
2017,450352,32.5,
2017,450354,46.4,
2017,450LEA,53.1,
2017,45A000,23.7,
2017,45B000,5.0,2
2017,460308,76.4,
2017,460312,75.8,
2017,460318,73.8,
2017,460320,77.0,
2017,460322,44.2,
2017,460332,79.3,
2017,460340,50.7,
